n = 2^10; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(309515, 200265, 396552, 296147); 11900; 1; 14900; 1; 12100; 1
Rect(286606, 271826, 325759, 332492); 25200; 1; 13700; 1; 10000; 1
Rect(189591, 197352, 220046, 197826); 11200; 1; 11500; 1; 10100; 1
Rect(147311, 51081, 191887, 137312); 11100; 1; 10200; 1; 10100; 1
Rect(261009, 6625, 295769, 9727); 16400; 1; 10300; 1; 10100; 1
Rect(399978, 458926, 464755, 500000); 26100; 1; 10200; 1; 1227400; 3
Rect(155423, 294423, 187947, 331544); 11000; 1; 10600; 1; 11900; 1
Rect(281752, 69122, 366098, 114828); 11400; 1; 10300; 1; 10800; 1
Rect(255873, 430962, 267033, 446510); 11500; 1; 10300; 1; 10100; 1
Rect(305378, 457622, 394228, 500000); 14400; 1; 10300; 1; 11500; 1
Rect(183952, 52018, 228877, 91955); 15000; 1; 10400; 1; 10000; 1
Rect(481155, 376501, 500000, 430957); 12200; 1; 10100; 1; 10000; 1
Rect(256940, 174963, 318367, 178780); 12200; 1; 10100; 1; 10100; 1
Rect(155124, 220168, 216449, 302962); 11500; 1; 10300; 1; 10100; 1
Rect(194347, 29364, 261339, 57638); 13300; 1; 10800; 1; 10500; 1
Rect(483065, 391703, 500000, 471419); 12400; 1; 10300; 1; 10500; 1
Rect(12707, 266266, 61536, 299776); 11200; 1; 122100; 1; 10200; 1
Rect(58182, 118570, 106699, 202023); 25000; 1; 23000; 1; 10000; 1
Rect(499543, 162619, 500000, 233586); 11800; 1; 12900; 1; 10400; 1
Rect(461004, 315638, 492640, 407024); 12800; 1; 10900; 1; 10100; 1
Rect(326926, 450461, 336757, 486417); 25400; 1; 10400; 1; 10100; 1
Rect(496731, 225300, 500000, 256625); 11300; 1; 10200; 1; 14000; 1
Rect(427797, 274893, 431441, 365052); 11000; 1; 10100; 1; 17800; 1
Rect(357004, 51511, 364591, 119432); 11000; 1; 10200; 1; 12500; 1
Rect(194493, 257009, 212500, 307860); 12000; 1; 10100; 1; 10300; 1
Rect(220028, 115251, 316114, 163749); 19000; 1; 10300; 1; 10100; 1
Rect(409200, 368073, 465775, 391189); 12900; 1; 10500; 1; 9900; 1
Rect(160950, 99134, 218826, 177596); 25800; 1; 13700; 1; 10100; 1
Rect(445518, 451500, 500000, 457231); 11200; 1; 10900; 1; 10200; 1
Rect(148180, 277770, 246041, 317472); 11500; 1; 10600; 1; 10300; 1
Rect(372312, 455168, 415874, 500000); 11100; 1; 10500; 1; 9900; 1
Rect(278353, 352247, 324606, 446104); 11500; 1; 10600; 1; 10800; 1
Rect(367936, 468267, 444275, 500000); 11100; 1; 10400; 1; 10000; 1
Rect(346148, 196151, 353216, 218221); 11200; 1; 16400; 1; 10300; 1
Rect(298776, 309468, 362814, 315101); 10900; 1; 13100; 1; 13900; 1
Rect(328344, 427648, 343044, 467220); 11300; 1; 11700; 1; 23100; 1
Rect(277270, 229730, 331843, 257065); 11500; 1; 10200; 1; 11300; 1
Rect(443479, 26348, 500000, 59460); 11200; 1; 1116800; 3; 10500; 1
Rect(396871, 356017, 439779, 372207); 12900; 1; 10600; 1; 14300; 1
Rect(166132, 91142, 224290, 181899); 15300; 1; 10500; 1; 13100; 1
Rect(470721, 211271, 500000, 244537); 13400; 1; 10200; 1; 12800; 1
Rect(274696, 6816, 320414, 38744); 29900; 1; 10600; 1; 10500; 1
Rect(18368, 424628, 62928, 461091); 13000; 1; 10300; 1; 10200; 1
Rect(66868, 169430, 142862, 239050); 11200; 1; 10100; 1; 10700; 1
Rect(335789, 124782, 406308, 220192); 11000; 1; 10500; 1; 10100; 1
Rect(236069, 291527, 299203, 336581); 11100; 1; 14400; 1; 10000; 1
Rect(3143, 81825, 41505, 110660); 11100; 1; 10200; 1; 10000; 1
Rect(357049, 144916, 437412, 226621); 11000; 1; 10300; 1; 10000; 1
Rect(83831, 195520, 134402, 208453); 11300; 1; 10200; 1; 10000; 1
Rect(306960, 180997, 364438, 238376); 11600; 1; 11300; 1; 10500; 1
Rect(22046, 124519, 107379, 192613); 11300; 1; 21400; 1; 10400; 1
Rect(456, 401538, 85781, 438178); 11500; 1; 14800; 1; 10100; 1
Rect(428131, 434126, 444393, 500000); 11600; 1; 12100; 1; 10100; 1
Rect(244054, 348232, 321360, 402780); 11300; 1; 10300; 1; 10500; 1
Rect(300896, 460881, 301258, 500000); 11000; 1; 10200; 1; 10100; 1
Rect(123145, 388615, 194984, 439228); 11100; 1; 10500; 1; 10000; 1
Rect(86187, 411637, 151520, 473863); 18000; 1; 10600; 1; 18900; 1
Rect(301503, 299212, 335782, 391053); 32200; 1; 10100; 1; 12400; 1
Rect(262858, 246656, 294048, 336668); 12700; 1; 10400; 1; 11100; 1
Rect(100247, 344081, 197348, 378273); 11100; 1; 10100; 1; 12900; 1
Rect(433939, 158407, 486403, 160991); 17500; 1; 10100; 1; 10900; 1
Rect(328198, 400028, 369352, 416197); 12000; 1; 10400; 1; 10300; 1
Rect(360768, 10492, 397750, 32996); 11400; 1; 10200; 1; 10100; 1
Rect(11395, 340499, 53194, 429093); 11200; 1; 10700; 1; 11100; 1
Rect(328023, 496359, 392564, 500000); 12100; 1; 10500; 1; 10800; 1
Rect(483891, 264143, 489370, 311407); 11100; 1; 10800; 1; 10500; 1
Rect(124106, 438117, 214231, 455231); 11500; 1; 18800; 1; 10900; 1
; 1378800; 100; 3547200; 104; 2389600; 102

n = 2^14; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(499357, 483867, 500000, 500000); 16900; 1; 15300; 1; 16400; 1
Rect(444975, 137087, 500000, 220956); 11900; 1; 10400; 1; 9600; 1
Rect(16442, 167309, 53962, 252583); 12000; 1; 10300; 1; 9600; 1
Rect(175293, 480524, 223720, 490099); 11200; 1; 10300; 1; 10900; 1
Rect(85186, 446663, 127627, 469596); 11100; 1; 10600; 1; 10400; 1
Rect(146155, 330356, 197365, 405556); 10800; 1; 14500; 1; 10700; 1
Rect(169598, 2837, 244240, 67709); 11700; 1; 10400; 1; 16100; 1
Rect(472080, 80736, 500000, 81397); 21500; 1; 12000; 1; 11100; 1
Rect(431010, 470483, 490657, 477914); 11200; 1; 11400; 1; 10400; 1
Rect(267708, 445508, 293127, 500000); 11200; 1; 11300; 1; 10300; 1
Rect(47851, 320011, 128204, 384115); 11300; 1; 11300; 1; 59600; 1
Rect(283932, 399981, 335996, 422018); 11400; 1; 11500; 1; 24600; 1
Rect(268072, 211538, 294591, 294040); 10900; 1; 10800; 1; 35500; 1
Rect(159655, 30317, 227553, 116093); 11200; 1; 10700; 1; 10000; 1
Rect(101817, 315279, 121630, 358450); 11800; 1; 10800; 1; 11100; 1
Rect(244258, 479092, 261333, 497649); 11900; 1; 10800; 1; 11600; 1
Rect(156810, 93013, 157849, 162745); 12400; 1; 11800; 1; 10200; 1
Rect(82286, 57251, 95831, 138883); 12900; 1; 11000; 1; 25800; 1
Rect(446882, 69524, 496553, 109799); 11700; 1; 11100; 1; 11000; 1
Rect(153409, 447461, 182762, 500000); 13400; 1; 10600; 1; 10900; 1
Rect(170075, 26235, 267031, 84534); 12600; 1; 11000; 1; 10900; 1
Rect(441109, 142323, 500000, 209256); 13300; 1; 10600; 1; 10400; 1
Rect(95163, 218445, 180276, 248697); 12800; 1; 10600; 1; 12700; 1
Rect(49870, 246154, 108679, 305696); 12200; 1; 10800; 1; 10800; 1
Rect(175788, 69926, 213351, 158127); 11400; 1; 10600; 1; 12100; 1
Rect(261594, 379040, 299004, 438716); 11300; 1; 11700; 1; 10900; 1
Rect(328206, 98235, 364175, 125449); 13600; 1; 11100; 1; 11300; 1
Rect(56785, 454958, 144121, 500000); 11500; 1; 11100; 1; 10800; 1
Rect(479574, 311315, 500000, 395971); 11500; 1; 10700; 1; 10600; 1
Rect(24398, 346132, 106393, 383721); 11300; 1; 10600; 1; 11200; 1
Rect(310656, 399418, 363539, 426108); 11200; 1; 10600; 1; 10300; 1
Rect(166260, 159519, 255814, 255487); 11200; 1; 10400; 1; 10300; 1
Rect(462172, 349849, 500000, 448754); 11300; 1; 10600; 1; 10300; 1
Rect(37413, 288528, 89873, 333529); 11500; 1; 10900; 1; 11800; 1
Rect(233734, 227097, 266842, 326720); 11200; 1; 10900; 1; 11100; 1
Rect(383282, 432993, 447425, 497837); 13200; 1; 10600; 1; 10800; 1
Rect(459581, 406978, 484182, 491406); 16200; 1; 10600; 1; 10400; 1
Rect(225671, 336361, 236287, 402103); 12400; 1; 10700; 1; 10300; 1
Rect(287123, 211827, 315188, 309214); 11800; 1; 10900; 1; 10900; 1
Rect(152052, 401573, 244668, 459475); 11600; 1; 11100; 1; 11200; 1
Rect(343027, 58528, 366135, 77778); 11500; 1; 10800; 1; 10800; 1
Rect(486706, 265074, 487995, 280034); 11200; 1; 11300; 1; 10300; 1
Rect(276816, 210261, 353596, 286339); 11600; 1; 10800; 1; 10700; 1
Rect(329459, 414465, 397365, 423666); 12000; 1; 13200; 1; 10800; 1
Rect(435378, 373483, 469119, 416173); 11300; 1; 11200; 1; 26400; 1
Rect(248254, 112033, 256296, 161244); 11500; 1; 11000; 1; 10600; 1
Rect(138176, 206581, 154833, 285577); 15100; 1; 10600; 1; 10500; 1
Rect(285569, 27339, 313238, 101319); 12700; 1; 11800; 1; 11900; 1
Rect(291125, 422460, 357329, 451648); 11700; 1; 15700; 1; 22600; 1
Rect(305874, 103333, 350481, 173861); 11200; 1; 11800; 1; 10500; 1
Rect(66585, 127129, 69068, 157273); 11200; 1; 12500; 1; 11200; 1
Rect(321396, 249823, 325007, 302728); 11200; 1; 11300; 1; 12100; 1
Rect(298819, 472912, 332439, 485044); 11300; 1; 11099; 1; 10500; 1
Rect(172504, 400123, 172722, 485030); 13700; 1; 11800; 1; 10600; 1
Rect(419810, 237568, 446857, 300261); 12400; 1; 11400; 1; 10400; 1
Rect(331182, 480600, 383980, 500000); 11300; 1; 11600; 1; 10400; 1
Rect(1105, 32749, 54894, 109368); 11500; 1; 10400; 1; 11300; 1
Rect(252747, 130680, 316229, 195754); 11200; 1; 10700; 1; 10400; 1
Rect(441171, 466966, 484368, 500000); 11700; 1; 11100; 1; 11300; 1
Rect(175947, 31296, 211031, 103990); 11400; 1; 10600; 1; 10500; 1
Rect(140638, 26165, 171836, 115237); 11700; 1; 11600; 1; 10300; 1
Rect(338697, 477899, 358835, 500000); 11700; 1; 11200; 1; 11200; 1
Rect(465761, 253629, 500000, 333969); 1511400; 3; 11500; 1; 1562300; 3
Rect(63595, 423081, 126901, 500000); 11600; 1; 11300; 1; 16200; 1
Rect(4747, 461771, 45485, 486377); 11200; 1; 10900; 1; 13000; 1
Rect(186249, 213915, 274524, 264821); 11700; 1; 11000; 1; 10700; 1
Rect(166860, 21868, 262113, 118249); 11400; 1; 10900; 1; 14300; 1
Rect(369105, 385841, 428355, 426783); 11600; 1; 11200; 1; 12700; 1
Rect(358116, 430665, 395545, 438351); 18200; 1; 10900; 1; 11300; 1
Rect(135491, 381502, 234226, 420682); 13600; 1; 11000; 1; 11000; 1
Rect(207666, 495855, 290913, 500000); 11800; 1; 11500; 1; 10500; 1
Rect(202655, 488040, 246227, 500000); 11700; 1; 10700; 1; 12600; 1
Rect(214057, 240697, 223050, 320022); 11800; 1; 27500; 1; 12200; 1
Rect(340208, 63342, 433827, 159302); 11100; 1; 11900; 1; 11900; 1
Rect(466792, 96184, 500000, 113497); 11200; 1; 10600; 1; 10200; 1
Rect(146673, 62327, 200029, 97105); 11100; 1; 11100; 1; 10500; 1
Rect(411408, 388108, 462415, 439072); 11400; 1; 11300; 1; 10400; 1
Rect(160781, 157849, 191197, 202418); 10900; 1; 12300; 1; 9900; 1
Rect(421697, 9515, 421971, 57218); 11500; 1; 11100; 1; 10700; 1
Rect(188662, 429494, 221716, 500000); 11400; 1; 11000; 1; 9900; 1
Rect(338297, 375650, 377821, 419371); 11100; 1; 10800; 1; 10000; 1
Rect(442605, 11948, 500000, 59769); 11600; 1; 2288800; 4; 10700; 1
Rect(453650, 65580, 500000, 69781); 10800; 1; 32600; 1; 10400; 1
Rect(283357, 222280, 331324, 282796); 11200; 1; 11700; 1; 10900; 1
Rect(55234, 61343, 140253, 122071); 15200; 1; 15000; 1; 10700; 1
Rect(370720, 64713, 374594, 150032); 12800; 1; 11900; 1; 12600; 1
Rect(125160, 205833, 209843, 212823); 13500; 1; 11600; 1; 11200; 1
Rect(182408, 195852, 241662, 255667); 11800; 1; 12300; 1; 10400; 1
Rect(311415, 394377, 385045, 405853); 17300; 1; 92900; 1; 10400; 1
Rect(130907, 406123, 165478, 417502); 12300; 1; 12500; 1; 10800; 1
Rect(247360, 169966, 304866, 261186); 11400; 1; 12000; 1; 10500; 1
Rect(436388, 45481, 500000, 113021); 10700; 1; 12600; 1; 10500; 1
Rect(136635, 276124, 236422, 324419); 11100; 1; 13200; 1; 11300; 1
Rect(477243, 334779, 500000, 414640); 11200; 1; 11800; 1; 11300; 1
Rect(193105, 362275, 288375, 365501); 10900; 1; 12400; 1; 10500; 1
Rect(70882, 399191, 101803, 403714); 10900; 1; 12200; 1; 10400; 1
Rect(31475, 158660, 72215, 215348); 10100; 1; 12300; 1; 11400; 1
Rect(6384, 157319, 64897, 249825); 10900; 1; 12800; 1; 11000; 1
Rect(306497, 197373, 404734, 250394); 11000; 1; 12700; 1; 10400; 1
Rect(498559, 142376, 500000, 182047); 11100; 1; 13400; 1; 10300; 1
; 2703100; 102; 3539699; 103; 2786200; 102

n = 2^15; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(56724, 3575, 75559, 19614); 14500; 1; 18300; 1; 13600; 1
Rect(435043, 347589, 474277, 353299); 10900; 1; 10800; 1; 10200; 1
Rect(417699, 80068, 494296, 152981); 10300; 1; 15300; 1; 9200; 1
Rect(337820, 179674, 367072, 249130); 14200; 1; 10300; 1; 9900; 1
Rect(408411, 418142, 451560, 437700); 24100; 1; 18100; 1; 10000; 1
Rect(145942, 487362, 224970, 500000); 17200; 1; 12400; 1; 14800; 1
Rect(384310, 216714, 399771, 237234); 10500; 1; 11600; 1; 9700; 1
Rect(445225, 363031, 485386, 455744); 11300; 1; 11100; 1; 9600; 1
Rect(279790, 327000, 368078, 419329); 10900; 1; 10400; 1; 9600; 1
Rect(398144, 444472, 434863, 468959); 10500; 1; 10300; 1; 10000; 1
Rect(378848, 377358, 460479, 418180); 10300; 1; 10500; 1; 10500; 1
Rect(366129, 10168, 428985, 56215); 25000; 1; 10400; 1; 25500; 1
Rect(55706, 72279, 75205, 162141); 10200; 1; 10300; 1; 10500; 1
Rect(494667, 250915, 500000, 279338); 10300; 1; 11100; 1; 10000; 1
Rect(479073, 232683, 500000, 316854); 1618100; 4; 10600; 1; 10200; 1
Rect(494515, 343322, 500000, 348163); 11000; 1; 10300; 1; 10000; 1
Rect(303866, 381399, 305454, 426973); 10800; 1; 10400; 1; 10100; 1
Rect(402191, 337053, 454289, 362877); 26100; 1; 10300; 1; 9900; 1
Rect(77458, 376784, 112008, 377849); 11200; 1; 11000; 1; 9900; 1
Rect(3325, 1611, 28249, 39077); 10800; 1; 10700; 1; 10300; 1
Rect(171744, 357688, 182708, 437331); 11500; 1; 10900; 1; 9900; 1
Rect(297923, 14164, 356435, 16147); 10700; 1; 10200; 1; 10000; 1
Rect(128262, 146294, 159279, 184142); 11000; 1; 16100; 1; 11400; 1
Rect(361794, 229472, 434405, 245267); 10500; 1; 20100; 1; 11000; 1
Rect(107168, 456590, 190332, 500000); 10500; 1; 11900; 1; 11000; 1
Rect(435034, 176698, 500000, 205355); 10500; 1; 10500; 1; 10100; 1
Rect(95666, 339971, 147621, 431212); 10500; 1; 10600; 1; 10600; 1
Rect(3489, 141378, 57064, 223490); 10700; 1; 10900; 1; 10300; 1
Rect(496883, 127476, 500000, 173633); 10800; 1; 10400; 1; 25400; 1
Rect(454400, 423302, 500000, 473889); 10400; 1; 11300; 1; 10600; 1
Rect(264177, 3893, 337128, 94748); 10600; 1; 10500; 1; 10200; 1
Rect(468106, 490408, 500000, 500000); 10600; 1; 10300; 1; 1490501; 4
Rect(260898, 340539, 316115, 352527); 10600; 1; 10300; 1; 10300; 1
Rect(491264, 463548, 500000, 473115); 11000; 1; 10300; 1; 10800; 1
Rect(421682, 473516, 431317, 500000); 10700; 1; 10600; 1; 10900; 1
Rect(164035, 134765, 245620, 206114); 29200; 1; 10300; 1; 11300; 1
Rect(488845, 88114, 500000, 172718); 12700; 1; 10400; 1; 11200; 1
Rect(464878, 166536, 500000, 248565); 3669299; 7; 10600; 1; 15600; 1
Rect(398629, 176156, 437308, 274182); 11900; 1; 10500; 1; 12500; 1
Rect(273136, 307540, 308820, 324240); 10600; 1; 10300; 1; 29300; 1
Rect(44803, 149935, 48268, 188988); 10300; 1; 12600; 1; 25400; 1
Rect(283943, 415419, 349409, 430543); 10600; 1; 11000; 1; 25800; 1
Rect(213397, 46739, 271913, 92761); 11300; 1; 11700; 1; 26500; 1
Rect(477958, 20272, 500000, 54548); 13400; 1; 1642100; 4; 26900; 1
Rect(230453, 286154, 285016, 355805); 10400; 1; 11800; 1; 26400; 1
Rect(12995, 368193, 47621, 428315); 10500; 1; 32000; 1; 26000; 1
Rect(443761, 212990, 484308, 221844); 10600; 1; 10200; 1; 27700; 1
Rect(268000, 234322, 319534, 268178); 10700; 1; 10200; 1; 35100; 1
Rect(32627, 428624, 41658, 500000); 10500; 1; 11100; 1; 26400; 1
Rect(472236, 90422, 500000, 187858); 10500; 1; 10600; 1; 25100; 1
Rect(206486, 418671, 215342, 499915); 10500; 1; 11900; 1; 25600; 1
Rect(373344, 225768, 421375, 299023); 11900; 1; 14200; 1; 25600; 1
Rect(73854, 418462, 89683, 475834); 11000; 1; 14700; 1; 26700; 1
Rect(117565, 230246, 148178, 243428); 10600; 1; 14700; 1; 26300; 1
Rect(47182, 477526, 91349, 500000); 10400; 1; 12400; 1; 37300; 1
Rect(466411, 352342, 500000, 376510); 11100; 1; 12000; 1; 27400; 1
Rect(93584, 187145, 174174, 191155); 11500; 1; 11600; 1; 28000; 1
Rect(392356, 193273, 453540, 237702); 10500; 1; 10400; 1; 28200; 1
Rect(275053, 213951, 301889, 253739); 10700; 1; 10300; 1; 26600; 1
Rect(357917, 176842, 390913, 265967); 10700; 1; 10300; 1; 26900; 1
Rect(91251, 329521, 162641, 353856); 22100; 1; 10300; 1; 26900; 1
Rect(116753, 227377, 119358, 265389); 12200; 1; 10100; 1; 26801; 1
Rect(325629, 236912, 398270, 318203); 11200; 1; 11400; 1; 27000; 1
Rect(88135, 477808, 178899, 492807); 10700; 1; 25500; 1; 25900; 1
Rect(446303, 148191, 493750, 210241); 10900; 1; 10500; 1; 25800; 1
Rect(407639, 279850, 496297, 356680); 11400; 1; 10400; 1; 26300; 1
Rect(95478, 366682, 157061, 404804); 11300; 1; 11600; 1; 26100; 1
Rect(188879, 366691, 281916, 388646); 11000; 1; 10300; 1; 26100; 1
Rect(344722, 167063, 346469, 177209); 11600; 1; 10400; 1; 26900; 1
Rect(58636, 70134, 131587, 111465); 10800; 1; 10200; 1; 27600; 1
Rect(381341, 176721, 395928, 225083); 10500; 1; 10300; 1; 25800; 1
Rect(220189, 174272, 252664, 241680); 10400; 1; 10400; 1; 27100; 1
Rect(463633, 350573, 500000, 413154); 10700; 1; 10600; 1; 26500; 1
Rect(241294, 248681, 291746, 339851); 11300; 1; 13300; 1; 26100; 1
Rect(462826, 354479, 500000, 428018); 10900; 1; 14700; 1; 26200; 1
Rect(468461, 271719, 500000, 364081); 10400; 1; 10800; 1; 26700; 1
Rect(65772, 224779, 102228, 316713); 25400; 1; 11000; 1; 60000; 1
Rect(88808, 242250, 173012, 281132); 11500; 1; 10400; 1; 65700; 1
Rect(427922, 186339, 478899, 247983); 10400; 1; 10100; 1; 26600; 1
Rect(190962, 150569, 271956, 216148); 10300; 1; 10300; 1; 26700; 1
Rect(195086, 124283, 272654, 187460); 10700; 1; 10300; 1; 33500; 1
Rect(283750, 106793, 355322, 192370); 10800; 1; 10200; 1; 33700; 1
Rect(210433, 238532, 248641, 321932); 11100; 1; 10300; 1; 28200; 1
Rect(306045, 79672, 376952, 178465); 10700; 1; 10300; 1; 30500; 1
Rect(30095, 108529, 117344, 159933); 11400; 1; 10400; 1; 28500; 1
Rect(120469, 285413, 138247, 377394); 25800; 1; 14500; 1; 27400; 1
Rect(322790, 150552, 384201, 192951); 13300; 1; 11200; 1; 26300; 1
Rect(484016, 403051, 500000, 417359); 11600; 1; 10900; 1; 27300; 1
Rect(16259, 382787, 58148, 395769); 10600; 1; 10500; 1; 26300; 1
Rect(130445, 460550, 158662, 476064); 11800; 1; 10400; 1; 26100; 1
Rect(220132, 352579, 253766, 415676); 11700; 1; 11300; 1; 27000; 1
Rect(302767, 474431, 313627, 498060); 11000; 1; 11600; 1; 26800; 1
Rect(321424, 403803, 324921, 491136); 10600; 1; 11000; 1; 37100; 1
Rect(63512, 220152, 111483, 221883); 10400; 1; 10800; 1; 27600; 1
Rect(250400, 94709, 250913, 142203); 10800; 1; 10100; 1; 27000; 1
Rect(261591, 428865, 318685, 444924); 10500; 1; 10400; 1; 26800; 1
Rect(475251, 183156, 500000, 203915); 11000; 1; 10500; 1; 26600; 1
Rect(429033, 487325, 495812, 495276); 26100; 1; 10200; 1; 25800; 1
Rect(304056, 24997, 387099, 106664); 10600; 1; 10600; 1; 35200; 1
Rect(205933, 274623, 247632, 283373); 10500; 1; 10400; 1; 27700; 1
; 6486199; 109; 2795500; 103; 3684502; 103

n = 2^16; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(11015, 416540, 64262, 500000); 41900; 1; 15800; 1; 15400; 1
Rect(415527, 144571, 460116, 239454); 11900; 1; 11500; 1; 10400; 1
Rect(407581, 269270, 486269, 328055); 12100; 1; 11200; 1; 17300; 1
Rect(434036, 488043, 500000, 500000); 10900; 1; 16200; 1; 23300; 1
Rect(205660, 59599, 245578, 130365); 11100; 1; 10800; 1; 10600; 1
Rect(428631, 279898, 491286, 286133); 11100; 1; 10300; 1; 10100; 1
Rect(355564, 496981, 359290, 500000); 16800; 1; 9800; 1; 10600; 1
Rect(296406, 44756, 323941, 83949); 10900; 1; 9500; 1; 10500; 1
Rect(41165, 319314, 60915, 367508); 11600; 1; 9500; 1; 10000; 1
Rect(433358, 454590, 500000, 500000); 10800; 1; 11000; 1; 10100; 1
Rect(369077, 150824, 423356, 170805); 14400; 1; 10500; 1; 11400; 1
Rect(241804, 186318, 314694, 268356); 10900; 1; 11100; 1; 11100; 1
Rect(486739, 314521, 500000, 403472); 10700; 1; 11000; 1; 10300; 1
Rect(46818, 107575, 123707, 203416); 10900; 1; 11400; 1; 10700; 1
Rect(208166, 386180, 223794, 459411); 13400; 1; 9800; 1; 10500; 1
Rect(236112, 391715, 243048, 433344); 41500; 1; 9600; 1; 10400; 1
Rect(463305, 389818, 476775, 411757); 12900; 1; 9500; 1; 10600; 1
Rect(55430, 258766, 82449, 261469); 11100; 1; 10300; 1; 10500; 1
Rect(401186, 216996, 484564, 251209); 11300; 1; 12600; 1; 12000; 1
Rect(81896, 347552, 104914, 436706); 11700; 1; 27100; 1; 13500; 1
Rect(367111, 323725, 427062, 335958); 12600; 1; 10700; 1; 12500; 1
Rect(181677, 389112, 183748, 474485); 13400; 1; 12000; 1; 10700; 1
Rect(30702, 67866, 74192, 162191); 12100; 1; 10400; 1; 10200; 1
Rect(348064, 30203, 358790, 57905); 11800; 1; 10600; 1; 10800; 1
Rect(71665, 180518, 122667, 220409); 11900; 1; 11300; 1; 10000; 1
Rect(89380, 25450, 175872, 77362); 15800; 1; 10500; 1; 11100; 1
Rect(126570, 424654, 221902, 484774); 11800; 1; 10400; 1; 11300; 1
Rect(88460, 182062, 136048, 219690); 13000; 1; 11000; 1; 10400; 1
Rect(83332, 458104, 153731, 500000); 11800; 1; 11000; 1; 10400; 1
Rect(331794, 378470, 374466, 403251); 20400; 1; 11200; 1; 10200; 1
Rect(403921, 249108, 456618, 291227); 30900; 1; 11700; 1; 10500; 1
Rect(228298, 448945, 239289, 492007); 16400; 1; 12000; 1; 10500; 1
Rect(242268, 412367, 255099, 500000); 13100; 1; 11000; 1; 10300; 1
Rect(73370, 132513, 148679, 203137); 11800; 1; 10900; 1; 11800; 1
Rect(194182, 188191, 200965, 199397); 11100; 1; 11600; 1; 10700; 1
Rect(247735, 418814, 275279, 455481); 11400; 1; 26900; 1; 10300; 1
Rect(135969, 408738, 229360, 464411); 11600; 1; 10800; 1; 10500; 1
Rect(467237, 186193, 499014, 195538); 11500; 1; 10400; 1; 10300; 1
Rect(87851, 107115, 178062, 118572); 11700; 1; 12300; 1; 12500; 1
Rect(177963, 125993, 250598, 164747); 11400; 1; 11100; 1; 12300; 1
Rect(67720, 276558, 79453, 334284); 11500; 1; 12900; 1; 17800; 1
Rect(238248, 491915, 277721, 495039); 11600; 1; 10500; 1; 12500; 1
Rect(21334, 299086, 64993, 353749); 12500; 1; 10800; 1; 11500; 1
Rect(216845, 463897, 312721, 500000); 16500; 1; 26500; 1; 10100; 1
Rect(126922, 463140, 215017, 500000); 18000; 1; 13100; 1; 10300; 1
Rect(175942, 156832, 241273, 202222); 12600; 1; 11600; 1; 10500; 1
Rect(483669, 37177, 490295, 132363); 15900; 1; 10800; 1; 10400; 1
Rect(177839, 475321, 199345, 486557); 13400; 1; 11700; 1; 10100; 1
Rect(385842, 58236, 390619, 152992); 11500; 1; 12100; 1; 11700; 1
Rect(347574, 321377, 385391, 408109); 11900; 1; 24900; 1; 10500; 1
Rect(335770, 102318, 387256, 143378); 12000; 1; 12400; 1; 10100; 1
Rect(66706, 136551, 75483, 224723); 12300; 1; 11300; 1; 10300; 1
Rect(215872, 390690, 306358, 463636); 16400; 1; 11300; 1; 10601; 1
Rect(433932, 362076, 484243, 405717); 10900; 1; 11500; 1; 15300; 1
Rect(95741, 171832, 98279, 270714); 11100; 1; 11600; 1; 11400; 1
Rect(409050, 203978, 456309, 255474); 11100; 1; 15300; 1; 14400; 1
Rect(255946, 301165, 289900, 369149); 10800; 1; 11100; 1; 17100; 1
Rect(196506, 463546, 213766, 500000); 10400; 1; 12300; 1; 13000; 1
Rect(108404, 107379, 112246, 109043); 9700; 1; 11500; 1; 12300; 1
Rect(172561, 474670, 210967, 500000); 17100; 1; 12900; 1; 11000; 1
Rect(352938, 300821, 402210, 376638); 21200; 1; 12600; 1; 16100; 1
Rect(404211, 474393, 423833, 500000); 12500; 1; 16600; 1; 12400; 1
Rect(6425, 101226, 61085, 106048); 12400; 1; 19000; 1; 11100; 1
Rect(167359, 42144, 198510, 89555); 12700; 1; 13200; 1; 11400; 1
Rect(411524, 232401, 470618, 303632); 12400; 1; 11300; 1; 12000; 1
Rect(364666, 58726, 371528, 106634); 12200; 1; 11600; 1; 12000; 1
Rect(327356, 418086, 364325, 500000); 11900; 1; 26100; 1; 13500; 1
Rect(156970, 159138, 164821, 215188); 12200; 1; 11700; 1; 12800; 1
Rect(419513, 151679, 479632, 177642); 12400; 1; 26500; 1; 18100; 1
Rect(24677, 235723, 45154, 322369); 13200; 1; 26700; 1; 12400; 1
Rect(227164, 282123, 285171, 287543); 12800; 1; 28200; 1; 21700; 1
Rect(133351, 193447, 155407, 264318); 10400; 1; 27000; 1; 36800; 1
Rect(36711, 372465, 45260, 442142); 24200; 1; 26100; 1; 15400; 1
Rect(251738, 99934, 329599, 164257); 50800; 1; 26700; 1; 11400; 1
